label,result,vertices,edges,runtime
18347,sat,12,17,"1.9988978999999745
"
18348,sat,10,10,"1.5896098000002894
"
18349,sat,12,17,"3.4029732999997577
"
18350,sat,10,11,"1.5848667000000205
"
18351,sat,10,11,"0.8448585000001003
"
18352,sat,10,12,"0.4775816000001214
"
18353,sat,10,10,"1.2525418000000172
"
18354,sat,12,18,"1.222761300000002
"
18355,sat,10,13,"0.5102447000003849
"
18356,sat,12,18,"1.1349629999999706
"
18357,sat,14,23,"1.9712188000003152
"
18358,sat,12,19,"1.437782199999674
"
18359,sat,10,11,"0.5847226999999293
"
18360,sat,10,10,"0.7102513999998337
"
18361,sat,10,10,"1.0441197999998622
"
18362,sat,12,18,"0.9651207000001705
"
18363,sat,11,15,"0.8106063999998696
"
18364,sat,11,15,"0.9674271999997472
"
18365,sat,12,18,"0.9398289000000659
"
18366,sat,12,18,"5.6082046999999875
"
18367,sat,10,10,"1.2257477999996809
"
18368,sat,10,12,"0.551114900000357
"
18369,sat,10,8,"2.01858540000012
"
18370,sat,10,10,"0.9417026999999507
"
18371,sat,11,13,"2.172343600000204
"
18372,sat,11,15,"0.9727739999998448
"
18373,sat,12,14,"6.797389199999998
"
18374,sat,12,18,"1.0164730000001327
"
18375,sat,10,12,"0.5319819999999709
"
18376,sat,11,15,"0.8005921000003582
"
18377,sat,12,14,"6.890396299999793
"
18378,sat,13,19,"2.437372100000175
"
18379,sat,12,18,"0.901572500000384
"
18380,sat,11,15,"0.6607963000001291
"
18381,sat,12,19,"1.261339499999849
"
18382,sat,12,16,"1.5761426999997639
"
18383,sat,10,11,"0.8989786000001914
"
18384,sat,10,10,"1.5683653000000959
"
18385,sat,11,14,"1.3479502999998658
"
18386,sat,10,12,"0.7146513000002415
"
18387,sat,12,13,"17.025245499999983
"
18388,sat,11,15,"1.4569572000000335
"
18389,sat,12,13,"15.241693600000417
"
18390,sat,12,17,"2.627726900000198
"
18391,sat,12,17,"1.0566788999999517
"
18392,sat,11,13,"1.1457939000001716
"
18393,sat,11,13,"2.183676899999682
"
18394,sat,12,16,"2.0354121000000305
"
18395,sat,12,16,"1.4181871999999203
"
18396,sat,13,20,"3.605736800000159
"
18397,sat,12,16,"1.9188453000001573
"
18398,sat,12,16,"1.8950298999998267
"
18399,sat,12,17,"1.4586626000000251
"
18400,sat,12,15,"2.9801789000002827
"
18401,sat,11,15,"0.5986723999999413
"
18402,sat,12,18,"1.2384354999999232
"
18403,sat,10,11,"0.7606940000000577
"
18404,sat,11,15,"0.7205278999999791
"
18405,sat,12,18,"0.9363974999996572
"
18406,sat,11,14,"0.8818403000000217
"
18407,sat,11,14,"1.0210343000003377
"
18408,sat,11,14,"0.8043625000000247
"
18409,sat,12,14,"7.121013800000128
"
18410,sat,11,14,"1.4171317000000272
"
18411,sat,12,15,"3.580640900000162
"
18412,sat,11,14,"1.149315299999671
"
18414,sat,11,14,"0.7767364999999997
"
18415,sat,12,14,"7.243056900000001
"
18416,sat,12,16,"4.3959037
"
18417,sat,12,16,"1.1819633000000014
"
18418,sat,12,18,"1.487024
"
18419,sat,13,20,"1.712831099999999
"
18420,sat,12,13,"18.2947525
"
18421,sat,12,15,"2.3959391000000068
"
18422,sat,13,18,"3.2644816999999975
"
18423,sat,12,16,"1.918258999999999
"
18424,sat,12,16,"1.8861925
"
18425,sat,12,16,"1.440663299999997
"
18426,sat,12,15,"4.4126990000000035
"
18427,sat,11,14,"1.1110029999999966
"
18428,sat,12,15,"3.0089360999999997
"
18429,sat,10,12,"0.6823149999999956
"
18430,sat,10,12,"0.4431121999999945
"
18431,sat,12,16,"1.226868599999996
"
18432,sat,10,13,"0.4894362000000001
"
18433,sat,12,15,"3.5396578000000005
"
18434,sat,10,11,"1.1650783999999987
"
18435,sat,12,15,"3.857668100000005
"
18436,sat,12,16,"1.9209549999999922
"
18437,sat,12,15,"2.790741699999998
"
18438,sat,10,10,"1.991234200000008
"
18439,sat,12,13,"20.520444400000002
"
18440,sat,12,14,"6.545991299999997
"
18441,sat,10,12,"0.7972646999999995
"
18442,sat,12,15,"3.0120378000000017
"
18443,sat,13,19,"2.219184999999996
"
18444,sat,12,18,"1.2892790000000076
"
18445,sat,12,19,"2.8185478000000046
"
18446,sat,12,17,"1.1611695999999938
"
18447,sat,13,21,"2.1848174
"
18448,sat,10,11,"0.8013549999999867
"
18449,sat,12,19,"0.8891617999999966
"
18450,sat,12,19,"0.9466726999999935
"
18451,sat,12,14,"7.331572699999995
"
18452,sat,13,18,"5.370919000000015
"
18453,sat,12,17,"1.1388093000000197
"
18454,sat,13,17,"11.130826000000013
"
18455,sat,12,13,"15.015835900000013
"
18456,sat,10,11,"1.4335384999999974
"
18457,sat,11,13,"1.323493500000012
"
18458,sat,10,10,"1.4021858000000123
"
18459,sat,12,12,"34.329214699999994
"
18460,sat,10,12,"2.639175100000017
"
18461,sat,10,11,"0.5709712000000025
"
18462,sat,11,14,"0.608748200000008
"
18463,sat,10,12,"0.35088179999999625
"
18464,sat,12,16,"1.0342751999999962
"
18465,sat,10,11,"1.120138499999996
"
18466,sat,10,12,"0.585501800000003
"
18467,sat,12,14,"5.634321700000015
"
18468,sat,12,15,"4.47395929999999
"
18469,sat,12,14,"9.660976699999992
"
18470,sat,12,16,"1.5131632000000081
"
18471,sat,13,19,"2.7531404000000066
"
18472,sat,12,17,"1.0086428000000183
"
18473,sat,12,19,"0.7639071000000115
"
18474,sat,12,13,"17.069967399999996
"
18475,sat,10,12,"1.4021077000000162
"
18476,sat,10,10,"0.6932255999999768
"
18477,sat,10,11,"0.6157830000000217
"
18478,sat,12,14,"7.436935900000009
"
18479,sat,13,18,"3.356486000000018
"
18480,sat,10,11,"0.8577650999999946
"
18481,sat,10,12,"0.6091897000000017
"
18482,sat,12,17,"1.5002571999999645
"
18483,sat,10,9,"1.7115263999999684
"
18484,sat,12,18,"1.1853705999999988
"
18485,sat,12,18,"1.4294390000000021
"
18486,sat,12,18,"1.07767240000004
"
18487,sat,12,17,"1.7458171999999763
"
18488,sat,12,17,"1.5474022000000218
"
18489,sat,9,11,"0.34495240000001104
"
18490,sat,9,10,"0.27480350000001863
"
18491,sat,8,8,"0.16618169999998145
"
18492,sat,10,14,"0.4246872000000508
"
18493,sat,10,13,"0.39336190000000215
"
18494,sat,12,14,"5.850008800000012
"
18495,sat,12,17,"1.1629329999999527
"
18496,sat,12,15,"2.585862899999995
"
18497,sat,10,15,"0.5041216999999847
"
18498,sat,12,15,"3.0141560999999797
"
18499,sat,8,10,"0.24279390000003787
"
18500,sat,8,8,"0.17148710000003575
"
18501,sat,8,9,"0.17676140000003215
"
18502,sat,8,8,"0.17877499999997326
"
18503,sat,8,9,"0.16837059999994608
"
18504,sat,9,12,"0.2275649000000044
"
18505,sat,10,13,"0.39469779999996035
"
18506,sat,9,9,"0.2552618999999936
"
18507,sat,8,8,"0.18948879999999235
"
18508,sat,10,11,"0.7103898000000299
"
18509,sat,10,12,"0.5291915999999901
"
18510,sat,10,12,"0.4309268000000088
"
18511,sat,12,18,"0.811700299999984
"
18512,sat,12,16,"1.897694300000012
"
18513,sat,10,12,"0.6358073000000104
"
18514,sat,10,14,"0.2769693999999845
"
18515,sat,10,13,"0.4484266000000048
"
18516,sat,12,17,"0.9963761999999861
"
18517,sat,7,7,"0.12130839999997534
"
18518,sat,12,16,"1.8010984000000008
"
18519,sat,12,17,"1.5900437999999895
"
18520,sat,10,10,"1.9642716999999834
"
18521,sat,10,14,"0.36264280000000326
"
18522,sat,10,13,"0.38572349999998323
"
18523,sat,10,14,"0.32382459999996627
"
18524,sat,10,10,"0.843675200000007
"
18525,sat,10,12,"0.6789874000000395
"
18526,sat,10,15,"0.7734853000000044
"
18527,sat,10,14,"0.526342800000009
"
18528,sat,12,16,"1.5796154999999885
"
18529,sat,12,17,"1.7765587999999752
"
18530,sat,12,17,"1.3746224999999868
"
18531,sat,12,17,"1.385171200000002
"
18532,sat,12,18,"1.0872273000000519
"
18533,sat,12,16,"2.2968828999999573
"
18534,sat,14,21,"4.184398500000043
"
18535,sat,12,18,"1.1999701999999957
"
18536,sat,12,17,"1.4441664999999944
"
18537,sat,10,9,"1.7287029999999959
"
18538,sat,12,16,"2.5532872999999654
"
18539,sat,10,14,"0.5670996000000059
"
18540,sat,12,16,"1.8327625000000012
"
18541,sat,10,13,"0.47533619999995835
"
18542,sat,12,17,"1.2933120000000145
"
18543,sat,10,11,"0.9258844999999951
"
18544,sat,10,13,"0.4908360000000016
"
18545,sat,10,13,"0.37058730000001106
"
18546,sat,12,17,"1.0827375000000075
"
18547,sat,10,14,"0.4553073000000154
"
18548,sat,10,11,"0.7779389000000378
"
18549,sat,12,14,"6.874849999999981
"
18550,sat,10,11,"0.8493817000000377
"
18551,sat,12,17,"0.9715909000000238
"
18552,sat,12,17,"1.4651140000000282
"
18553,sat,10,14,"0.3410172999999759
"
18554,sat,12,16,"2.1116561999999703
"
18555,sat,12,18,"1.2724805999999944
"
18556,sat,10,11,"0.7152189999999905
"
18557,sat,10,12,"0.573127999999997
"
18558,sat,12,15,"3.721753299999989
"
18559,sat,12,16,"2.0184307000000103
"
18560,sat,12,16,"2.123741499999994
"
18561,sat,12,16,"1.5104537000000278
"
18562,sat,10,11,"0.8247817000000168
"
18563,sat,10,11,"1.227146399999981
"
18564,sat,12,17,"1.1613935999999967
"
18565,sat,12,18,"1.2461660000000165
"
18566,sat,10,13,"0.5847640999999726
"
18567,sat,10,15,"0.49521870000000945
"
18568,sat,10,13,"0.3726165000000492
"
18569,sat,10,12,"0.4853623000000198
"
18570,sat,10,11,"0.8106230999999866
"
18571,sat,12,16,"1.8684293000000025
"
18572,sat,10,9,"2.8883084999999937
"
18573,sat,10,12,"0.5798499999999649
"
18574,sat,12,17,"1.3562215999999694
"
18575,sat,10,13,"0.43351200000000745
"
18576,sat,10,14,"0.4286452000000054
"
18577,sat,12,17,"1.298876899999982
"
18578,sat,12,18,"0.7794159000000036
"
18579,sat,12,17,"1.228226100000029
"
18580,sat,10,10,"1.0742678999999953
"
18581,sat,10,10,"0.9376787999999578
"
18582,sat,10,12,"0.7040809000000081
"
18583,sat,10,13,"0.4874317000000019
"
18584,sat,10,13,"0.4966246000000183
"
18585,sat,12,17,"1.247456800000009
"
18586,sat,14,21,"7.5804710000000455
"
18587,sat,10,13,"0.5725788999999963
"
18588,sat,10,13,"0.47768079999997326
"
18589,sat,10,11,"0.5832957000000079
"
18590,sat,10,11,"0.6325780999999893
"
18591,sat,10,12,"0.4386917000000494
"
18592,sat,10,12,"0.3660344999999552
"
18593,sat,10,11,"0.4902672999999709
"
18594,sat,10,13,"0.42126769999998714
"
18595,sat,10,13,"0.40009229999998297
"
18596,sat,10,14,"0.48878519999999526
"
18597,sat,8,8,"0.18458600000002434
"
18598,sat,10,12,"0.643298800000025
"
18599,sat,10,12,"0.6925559000000021
"
18600,sat,10,11,"0.8259330999999861
"
18601,sat,10,12,"0.5158500000000004
"
18602,sat,10,12,"0.3504579000000376
"
18603,sat,10,13,"0.5330624000000057
"
18604,sat,10,12,"0.7982986000000096
"
18605,sat,10,14,"0.42746210000001383
"
18606,sat,10,12,"0.5201337000000308
"
18607,sat,10,12,"0.4149271999999655
"
18608,sat,10,13,"0.4346004000000221
"
18609,sat,10,12,"0.5294547999999963
"
18610,sat,10,10,"1.030742499999974
"
18611,sat,10,11,"1.0407310999999595
"
18612,sat,10,14,"0.41800499999999374
"
18613,sat,10,12,"0.6332577000000015
"
18614,sat,12,16,"2.346811300000013
"
18615,sat,10,14,"0.5342840000000137
"
18616,sat,10,11,"0.628921699999978
"
18617,sat,10,10,"0.9296155999999769
"
18618,sat,10,12,"0.44088630000004514
"
18619,sat,10,12,"0.5490992000000006
"
18620,sat,10,12,"0.5889068999999836
"
18621,sat,10,11,"0.9661942999999837
"
18622,sat,12,14,"7.571253899999988
"
18623,sat,8,7,"0.4763578000000166
"
18624,sat,10,13,"0.49748699999997825
"
18625,sat,10,13,"0.46971679999995786
"
18626,sat,10,11,"0.5838492999999971
"
18627,sat,10,11,"0.6650231000000417
"
18628,sat,10,10,"0.7396172999999635
"
18629,sat,12,16,"1.904588799999999
"
18630,sat,10,12,"0.583126400000026
"
18631,sat,10,13,"0.4672233999999662
"
18632,sat,10,13,"0.44483500000001186
"
18633,sat,10,13,"0.43418819999999414
"
18634,sat,10,14,"0.3299836000000482
"
18635,sat,10,14,"0.48386279999999715
"
18636,sat,10,12,"0.5131388000000356
"
18637,sat,10,12,"0.5114024000000086
"
18638,sat,10,13,"0.4311180000000263
"
18639,sat,10,12,"0.44338809999999285
"
18640,sat,10,14,"0.3782752000000187
"
18641,sat,10,13,"0.43511029999996254
"
18642,sat,10,11,"0.6636014000000046
"
18643,sat,10,12,"0.6232926000000134
"
18644,sat,10,11,"0.7528097000000002
"
18645,sat,10,13,"0.5636605000000259
"
18646,sat,10,12,"0.3824045000000069
"
18647,sat,10,12,"0.4642473000000109
"
18648,sat,10,11,"0.5376699000000258
"
18649,sat,10,13,"0.4090555000000222
"
18650,sat,10,13,"0.4683365000000208
"
18651,sat,10,13,"0.4340343999999732
"
18652,sat,10,12,"0.39288100000004533
"
18653,sat,10,14,"0.37366129999998066
"
18654,sat,10,13,"0.4846043000000009
"
18655,sat,10,12,"0.42067270000001145
"
18656,sat,10,13,"0.47863970000003064
"
18657,sat,10,12,"0.4251671000000101
"
18658,sat,10,13,"0.4825091999999813
"
18659,sat,10,14,"0.397974099999999
"
18660,sat,10,13,"0.44796300000001565
"
18661,sat,10,13,"0.4663722999999891
"
18662,sat,10,10,"0.5506785999999693
"
18663,sat,10,11,"0.6554160000000024
"
18664,sat,10,12,"0.4177267000000029
"
18665,sat,10,12,"0.5340919000000213
"
18666,sat,10,12,"0.38326710000001185
"
18667,sat,10,12,"0.298537500000009
"
18668,sat,10,14,"0.4019007999999644
"
18669,sat,10,13,"0.35889100000002827
"
18670,sat,10,13,"0.41374450000000706
"
18671,sat,10,12,"0.39450160000001233
"
18672,sat,10,13,"0.423323699999969
"
18673,sat,10,13,"0.5026141000000166
"
18674,sat,10,13,"0.4565797999999859
"
18675,sat,10,11,"0.661609999999996
"
18676,sat,10,12,"0.5780442000000221
"
18677,sat,10,12,"0.5757384000000343
"
18678,sat,10,13,"0.4507742000000121
"
18679,sat,10,12,"0.579431599999964
"
18680,sat,10,12,"0.6231869000000074
"
18681,sat,10,13,"0.4600303000000281
"
18682,sat,10,13,"0.35319779999997536
"
18683,sat,10,11,"0.6576951999999778
"
18684,sat,10,11,"0.5790805000000319
"
18685,sat,9,9,"0.3565474999999765
"
18686,sat,10,12,"0.35791949999997996
"
18687,sat,10,12,"0.46478489999998374
"
18688,sat,10,13,"0.44676499999997077
"
18689,unsat,12,17,"1.8859605000000101
"
18690,unsat,13,21,"1.1594296999999756
"
18691,sat,10,13,"0.5004205000000184
"
18692,sat,12,17,"1.3525059000000397
"
18693,sat,10,12,"0.58753889999997
"
18694,sat,12,16,"1.7466004999999996
"
18695,sat,12,16,"1.9135145000000193
"
18696,sat,10,12,"0.4036824000000365
"
18697,sat,12,15,"2.17577
"
18698,sat,12,15,"2.6719247000000337
"
18699,sat,10,12,"0.5951602000000094
"
18700,sat,10,12,"0.3026073999999994
"
18701,sat,10,13,"0.4982674999999972
"
18702,sat,10,13,"0.3897461999999905
"
18703,sat,12,15,"2.656898599999977
"
18704,sat,12,16,"1.9567248000000177
"
18705,sat,12,16,"1.422342399999991
"
18706,sat,13,19,"1.673954300000048
"
18707,sat,12,14,"6.6746722999999974
"
18708,sat,12,14,"5.7030129999999986
"
18709,sat,10,12,"1.0762884999999756
"
18710,sat,12,16,"1.5082434000000262
"
18711,sat,13,20,"1.3006062000000043
"
18712,sat,12,17,"1.3510822999999732
"
18713,sat,12,14,"6.9383240999999884
"
18714,sat,12,17,"1.3728907999999933
"
18715,sat,12,16,"1.788159300000018
"
18716,sat,13,20,"2.327893300000028
"
18717,sat,12,16,"1.9019655999999827
"
18718,sat,13,20,"1.2167809000000034
"
18719,sat,13,20,"1.458791099999985
"
18720,sat,12,15,"3.177820900000029
"
18721,sat,12,17,"1.6240149999999858
"
18722,sat,12,18,"2.7556428000000324
"
18723,sat,12,17,"1.1532349999999951
"
18724,sat,12,15,"3.629696899999999
"
18725,sat,13,19,"2.8125892000000476
"
18726,sat,13,19,"2.4999252999999726
"
18727,sat,12,16,"1.6046670000000631
"
18728,sat,13,20,"1.4481569999999238
"
18729,sat,12,19,"1.237215200000037
"
18730,sat,10,14,"0.43115739999996094
"
18731,sat,12,17,"1.2180112000000918
"
18732,sat,12,15,"3.4448684000000185
"
18733,sat,13,19,"2.2247593000000734
"
18734,sat,12,19,"1.1875934999999345
"
18735,sat,12,16,"1.9498531000000412
"
18736,sat,13,20,"1.3992576000000554
"
18737,sat,12,16,"1.6427618000000166
"
18738,sat,12,16,"2.2488610000000335
"
18739,sat,12,16,"1.8012833000000228
"
18740,sat,13,20,"1.635566400000016
"
18741,sat,12,15,"3.1497798999999986
"
18742,sat,13,19,"3.653973400000041
"
18743,sat,12,15,"5.4104198
"
18744,sat,13,19,"1.97888039999998
"
18745,sat,12,15,"3.3414196999999604
"
18746,sat,12,16,"2.0899413999999297
"
18747,sat,12,17,"1.4326814999999442
"
18748,sat,13,20,"1.7009808999999905
"
18749,sat,12,15,"3.1628588999999465
"
18750,sat,12,16,"2.1853320999999823
"
18751,sat,12,16,"1.6664492999999538
"
18752,sat,13,20,"3.790510100000006
"
18753,sat,13,20,"4.0744787000001
"
18754,sat,12,15,"3.5997492000000193
"
18755,sat,13,19,"2.189850099999944
"
18756,sat,12,17,"2.8945420000000013
"
18757,sat,12,15,"2.380610499999989
"
18758,sat,12,16,"1.5249778999999535
"
18759,sat,12,17,"0.8476740999999492
"
18760,sat,13,21,"2.130219399999987
"
18761,sat,12,16,"1.4016044999999622
"
18762,sat,13,20,"6.255242399999929
"
18763,sat,10,13,"0.4884011999999984
"
18764,sat,12,17,"1.2658493999999791
"
18765,sat,12,15,"2.5152855000000045
"
18766,sat,13,20,"1.1340321999999787
"
18767,sat,12,14,"8.126069899999948
"
18768,sat,10,13,"0.6622793000000229
"
18769,sat,12,19,"0.9451406000000588
"
18770,sat,12,17,"2.694888399999968
"
18771,sat,13,21,"2.2814630000000307
"
18772,sat,12,17,"1.0722503000000643
"
18773,sat,13,22,"2.9815598999999793
"
18774,sat,13,21,"2.9481771000000663
"
18775,sat,13,21,"2.8823641999999836
"
18776,sat,12,15,"2.4014293999999836
"
18777,sat,13,18,"3.7466795000000275
"
18778,sat,10,13,"0.8261460999999599
"
18779,sat,12,16,"1.6444968999999219
"
18780,unsat,13,21,"1.5693776999999045
"
18781,sat,12,16,"2.012926900000025
"
18782,sat,12,17,"2.0427530000000615
"
18783,sat,13,21,"1.6629006999999092
"
18784,sat,13,22,"1.0784997999999177
"
18785,sat,12,17,"2.111502400000063
"
18786,sat,13,21,"6.322535799999969
"
18787,sat,12,17,"2.5945756999999503
"
18788,sat,13,21,"1.2805624999999736
"
18789,sat,12,16,"1.6855745999999954
"
18790,sat,13,19,"109.826592
"
18791,sat,12,16,"2.155635899999993
"
18792,sat,13,20,"1.8458110999999917
"
18793,sat,13,19,"2.141948399999933
"
18794,sat,12,15,"3.3103479000000107
"
18795,sat,12,17,"1.0488410000000385
"
18796,sat,13,20,"1.8414094999999406
"
18797,sat,12,16,"2.048412300000109
"
18798,sat,13,20,"1.8244419000000107
"
18799,sat,12,17,"2.47509720000005
"
18800,sat,13,20,"1.779321600000003
"
18801,sat,13,19,"3.817095800000061
"
18802,sat,12,16,"1.5535968000000366
"
18803,sat,13,20,"1.1841303999999582
"
18804,sat,12,16,"1.5585213000000522
"
18805,sat,11,13,"1.6146502000000282
"
18806,sat,10,11,"0.6854614000000083
"
18807,sat,10,13,"0.34590769999999793
"
18808,sat,10,12,"0.38446729999998297
"
18809,sat,12,15,"2.7325888000000305
"
18810,sat,12,15,"2.020676500000036
"
18811,sat,12,15,"2.906146300000046
"
18812,sat,10,10,"1.0179521999999679
"
18813,sat,12,14,"5.514064300000086
"
18814,sat,13,18,"2.8486411999999746
"
18815,sat,12,16,"2.1789909000000307
"
18816,sat,13,19,"2.2648235999999997
"
18817,sat,12,15,"3.6553339000000733
"
18818,sat,12,15,"3.776277900000082
"
18819,sat,12,14,"5.203160199999957
"
18820,sat,10,11,"0.7661636999999928
"
18821,sat,10,12,"0.39307479999990846
"
18822,sat,12,14,"4.252074099999959
"
18823,sat,12,15,"3.292599799999948
"
18824,sat,10,10,"0.8400815999999622
"
18825,sat,10,11,"0.6679304999998976
"
18826,sat,10,12,"0.4695326999999452
"
18827,sat,10,9,"0.8029344000000265
"
18828,sat,12,13,"7.9370693999999276
"
18829,sat,10,11,"1.3345864000000347
"
18830,sat,12,15,"2.7490695000000187
"
18831,sat,12,16,"1.406471099999976
"
18832,sat,13,19,"1.9402048000000605
"
18833,sat,12,14,"7.864232900000047
"
18834,sat,12,16,"1.5082925000000387
"
18835,sat,12,16,"1.5989327000000912
"
18836,sat,12,15,"3.0405389000000014
"
18837,sat,13,19,"1.9793796000000157
"
18838,sat,12,14,"7.368825799999968
"
18839,sat,12,16,"2.046849899999984
"
18840,sat,10,13,"0.47667569999998705
"
18841,sat,12,17,"1.1972500000000537
"
18842,sat,13,21,"2.256958300000065
"
18843,sat,10,12,"0.4778185999999778
"
18844,sat,12,15,"2.5624086999999918
"
18845,sat,13,19,"5.41916839999999
"
18846,sat,12,16,"1.5224128999999493
"
18847,sat,12,14,"5.321624100000008
"
18848,sat,12,15,"2.3554189999999835
"
18849,sat,10,12,"0.40323780000005627
"
18850,sat,10,13,"0.5046102000000019
"
18851,sat,10,13,"0.5732590000000073
"
18852,sat,12,13,"9.636458100000027
"
18853,sat,10,13,"0.8831444999999576
"
18854,sat,10,12,"0.35518130000002657
"
18855,sat,12,14,"5.6197852999999895
"
18856,sat,12,15,"2.471330500000022
"
18857,sat,11,14,"0.9799767999999176
"
18858,sat,12,14,"3.6332195999999612
"
18859,sat,12,14,"5.162320800000089
"
18860,sat,12,15,"2.1539301999999907
"
18861,sat,12,14,"5.158266600000047
"
18862,sat,10,12,"0.6220164999999724
"
18863,sat,12,16,"2.335824900000034
"
18864,sat,13,20,"1.7789642000000185
"
18865,sat,12,17,"4.540810599999986
"
18866,sat,12,14,"3.8767493999999942
"
18867,sat,13,18,"2.687552299999993
"
18868,sat,12,15,"2.234401700000035
"
18869,sat,13,19,"1.9044558000000507
"
18870,sat,12,15,"2.9745619999999917
"
18871,sat,13,19,"1.8211216000000832
"
18872,sat,12,16,"1.6746395999999777
"
18873,sat,12,14,"5.962000999999987
"
18874,sat,12,16,"1.9071760000000495
"
18875,sat,12,17,"1.1666785999999547
"
18876,sat,13,21,"2.0507736000000705
"
18877,sat,12,16,"1.7721116000000166
"
18878,sat,10,13,"0.5220137000000022
"
18879,sat,12,15,"2.6221194999999398
"
18880,sat,13,19,"2.1250963999999612
"
18881,sat,12,16,"3.3518920999999864
"
18882,sat,13,19,"1.839054600000054
"
18883,sat,12,17,"2.715436699999941
"
18884,sat,12,15,"2.7030898000000434
"
18885,sat,12,16,"2.1299571999999216
"
18886,sat,13,19,"1.9308428999999023
"
18887,sat,10,12,"0.6519054000000324
"
18888,sat,12,14,"6.871739400000024
"
18889,sat,13,19,"2.604634199999964
"
18890,sat,12,15,"2.7958492999998725
"
18891,sat,12,16,"2.1059501999998247
"
18892,sat,13,20,"1.1287368000000697
"
18893,sat,12,15,"2.9756609999999455
"
18894,sat,13,18,"4.192588399999977
"
18895,sat,12,15,"3.3485467000000426
"
18896,sat,10,12,"0.7349162999998953
"
18897,sat,10,12,"0.3477511000000959
"
18898,unsat,12,18,"0.9794773000000987
"
18899,unsat,12,19,"0.716601300000093
"
18900,sat,12,19,"1.099720599999955
"
18901,sat,13,22,"1.1890571999999793
"
18902,sat,12,19,"0.9447112999998808
"
